Index,StartTime,StopTime,SensorID,DetectorId,TypeEstimation,Start-Date,Stop-Date,Start-Time,End-Time,DurationSeconds,WeekOfYear,DayOfWeek
6128,1/13/2015 5:44:51 PM,1/13/2015 5:44:58 PM,SmartPhone,AudioSoundDetector,speaking,1/13/2015,1/13/2015,5:44:51 PM,5:44:58 PM,7,3,2
3023,1/9/2015 1:23:43 PM,1/9/2015 1:23:45 PM,603,LocationDetector,person_next_to_working_place,1/9/2015,1/9/2015,1:23:43 PM,1:23:45 PM,2,2,5
2695,1/9/2015 12:22:51 PM,1/9/2015 12:22:51 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/9/2015,1/9/2015,12:22:51 PM,12:22:51 PM,0,2,5
2904,1/9/2015 12:47:47 PM,1/9/2015 12:47:51 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,12:47:47 PM,12:47:51 PM,4,2,5
4023,1/13/2015 10:53:47 AM,1/13/2015 10:53:47 AM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/13/2015,1/13/2015,10:53:47 AM,10:53:47 AM,0,3,2
171,12/12/2014 11:39:34 AM,12/12/2014 11:39:36 AM,605,LocationDetector,person_in_bathroom,12/12/2014,12/12/2014,11:39:34 AM,11:39:36 AM,2,50,5
2253,1/9/2015 11:14:24 AM,1/9/2015 11:14:24 AM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,11:14:24 AM,11:14:24 AM,0,2,5
86,12/12/2014 11:32:40 AM,12/12/2014 11:32:41 AM,605,LocationDetector,person_in_bathroom,12/12/2014,12/12/2014,11:32:40 AM,11:32:41 AM,1,50,5
5833,1/13/2015 5:00:08 PM,1/13/2015 5:00:13 PM,603,LocationDetector,person_next_to_working_place,1/13/2015,1/13/2015,5:00:08 PM,5:00:13 PM,5,3,2
4470,1/13/2015 2:47:17 PM,1/13/2015 2:47:29 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/13/2015,1/13/2015,2:47:17 PM,2:47:29 PM,12,3,2
2868,1/9/2015 12:43:07 PM,1/9/2015 12:43:07 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/9/2015,1/9/2015,12:43:07 PM,12:43:07 PM,0,2,5
1615,1/6/2015 2:33:34 PM,1/6/2015 2:33:34 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/6/2015,1/6/2015,2:33:34 PM,2:33:34 PM,0,2,2
3098,1/9/2015 1:31:24 PM,1/9/2015 1:31:46 PM,603,LocationDetector,person_in_kitchen,1/9/2015,1/9/2015,1:31:24 PM,1:31:46 PM,22,2,5
752,12/16/2014 12:12:02 PM,12/16/2014 12:12:17 PM,603,LocationDetector,person_next_to_working_place,12/16/2014,12/16/2014,12:12:02 PM,12:12:17 PM,15,51,2
1205,12/17/2014 4:48:04 PM,12/17/2014 4:48:18 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,12/17/2014,12/17/2014,4:48:04 PM,4:48:18 PM,14,51,3
6033,1/13/2015 5:32:14 PM,1/13/2015 5:32:17 PM,602,LocationDetector,person_in_bathroom,1/13/2015,1/13/2015,5:32:14 PM,5:32:17 PM,3,3,2
2638,1/9/2015 12:11:47 PM,1/9/2015 12:12:23 PM,603,LocationDetector,person_in_kitchen,1/9/2015,1/9/2015,12:11:47 PM,12:12:23 PM,36,2,5
5443,1/13/2015 3:43:11 PM,1/13/2015 3:43:18 PM,SmartPhone,AudioSoundDetector,mixer,1/13/2015,1/13/2015,3:43:11 PM,3:43:18 PM,7,3,2
735,12/16/2014 12:10:45 PM,12/16/2014 12:10:51 PM,603,LocationDetector,person_next_to_working_place,12/16/2014,12/16/2014,12:10:45 PM,12:10:51 PM,6,51,2
1431,1/6/2015 12:29:04 PM,1/6/2015 12:29:16 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/6/2015,1/6/2015,12:29:04 PM,12:29:16 PM,12,2,2
2815,1/9/2015 12:38:13 PM,1/9/2015 12:38:18 PM,603,LocationDetector,person_in_kitchen,1/9/2015,1/9/2015,12:38:13 PM,12:38:18 PM,5,2,5
4962,1/13/2015 3:20:56 PM,1/13/2015 3:21:51 PM,SmartPhone,AudioSoundDetector,water_boiler,1/13/2015,1/13/2015,3:20:56 PM,3:21:51 PM,55,3,2
5275,1/13/2015 3:36:50 PM,1/13/2015 3:37:10 PM,603,LocationDetector,person_in_kitchen,1/13/2015,1/13/2015,3:36:50 PM,3:37:10 PM,20,3,2
105,12/12/2014 11:34:02 AM,12/12/2014 11:34:02 AM,00:13:A2:00:40:7E:7C:27-MD,PIRPresenceDetector,person_next_to_toilet,12/12/2014,12/12/2014,11:34:02 AM,11:34:02 AM,0,50,5
5276,1/13/2015 3:36:54 PM,1/13/2015 3:36:54 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/13/2015,1/13/2015,3:36:54 PM,3:36:54 PM,0,3,2
2136,1/9/2015 11:03:00 AM,1/9/2015 11:03:08 AM,00:13:A2:00:40:7E:7C:27-MD,PIRPresenceDetector,person_next_to_toilet,1/9/2015,1/9/2015,11:03:00 AM,11:03:08 AM,8,2,5
4475,1/13/2015 2:47:28 PM,1/13/2015 2:47:28 PM,00:13:A2:00:40:86:68:21-CONTACT1_TRIGGERED,DoorOpenDetector,eating_drinking_cupboard_open,1/13/2015,1/13/2015,2:47:28 PM,2:47:28 PM,0,3,2
447,12/12/2014 2:28:13 PM,12/12/2014 2:28:25 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,12/12/2014,12/12/2014,2:28:13 PM,2:28:25 PM,12,50,5
3665,1/13/2015 10:25:08 AM,1/13/2015 10:25:20 AM,00:13:A2:00:40:81:42:3F-MD,PIRPresenceDetector,person_in_bathroom,1/13/2015,1/13/2015,10:25:08 AM,10:25:20 AM,12,3,2
2928,1/9/2015 12:49:31 PM,1/9/2015 12:49:44 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,12:49:31 PM,12:49:44 PM,13,2,5
1049,12/17/2014 2:29:17 PM,12/17/2014 2:29:20 PM,603,LocationDetector,person_next_to_working_place,12/17/2014,12/17/2014,2:29:17 PM,2:29:20 PM,3,51,3
3362,1/12/2015 7:57:14 AM,1/12/2015 7:57:18 AM,SmartPhone,AudioSoundDetector,basin_usage,1/12/2015,1/12/2015,7:57:14 AM,7:57:18 AM,4,3,1
3401,1/12/2015 8:01:50 AM,1/12/2015 8:01:58 AM,00:13:A2:00:40:81:42:3F-MD,PIRPresenceDetector,person_in_bathroom,1/12/2015,1/12/2015,8:01:50 AM,8:01:58 AM,8,3,1
1030,12/17/2014 2:26:05 PM,12/17/2014 2:26:05 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,12/17/2014,12/17/2014,2:26:05 PM,2:26:05 PM,0,51,3
6273,1/13/2015 6:00:15 PM,1/13/2015 6:00:12 PM,602,LocationDetector,person_next_to_toilet,1/13/2015,1/13/2015,6:00:15 PM,6:00:12 PM,3,3,2
1835,1/9/2015 5:52:17 AM,1/9/2015 5:52:17 AM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/9/2015,1/9/2015,5:52:17 AM,5:52:17 AM,0,2,5
3945,1/13/2015 10:50:43 AM,1/13/2015 10:50:52 AM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/13/2015,1/13/2015,10:50:43 AM,10:50:52 AM,9,3,2
5717,1/13/2015 3:55:18 PM,1/13/2015 3:55:26 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/13/2015,1/13/2015,3:55:18 PM,3:55:26 PM,8,3,2
1692,1/6/2015 2:43:33 PM,1/6/2015 2:43:41 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/6/2015,1/6/2015,2:43:33 PM,2:43:41 PM,8,2,2
1678,1/6/2015 2:41:53 PM,1/6/2015 2:44:42 PM,603,LocationDetector,person_in_kitchen,1/6/2015,1/6/2015,2:41:53 PM,2:44:42 PM,49,2,2
2727,1/9/2015 12:26:22 PM,1/9/2015 12:26:22 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,12:26:22 PM,12:26:22 PM,0,2,5
6002,1/13/2015 5:26:06 PM,1/13/2015 5:26:13 PM,SmartPhone,AudioSoundDetector,tooth_brushing,1/13/2015,1/13/2015,5:26:06 PM,5:26:13 PM,7,3,2
5816,1/13/2015 4:25:38 PM,1/13/2015 4:25:44 PM,703,WaterFlowDetection_Bathroom,basin_usage,1/13/2015,1/13/2015,4:25:38 PM,4:25:44 PM,6,3,2
4592,1/13/2015 2:57:25 PM,1/13/2015 2:57:33 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/13/2015,1/13/2015,2:57:25 PM,2:57:33 PM,8,3,2
3532,1/13/2015 10:19:35 AM,1/13/2015 10:19:43 AM,00:13:A2:00:40:81:42:3F-MD,PIRPresenceDetector,person_in_bathroom,1/13/2015,1/13/2015,10:19:35 AM,10:19:43 AM,8,3,2
4676,1/13/2015 3:03:07 PM,1/13/2015 3:03:11 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/13/2015,1/13/2015,3:03:07 PM,3:03:11 PM,4,3,2
4369,1/13/2015 2:16:20 PM,1/13/2015 2:16:20 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/13/2015,1/13/2015,2:16:20 PM,2:16:20 PM,0,3,2
3282,1/9/2015 2:19:15 PM,1/9/2015 2:19:19 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,2:19:15 PM,2:19:19 PM,4,2,5
3219,1/9/2015 1:56:53 PM,1/9/2015 1:57:01 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/9/2015,1/9/2015,1:56:53 PM,1:57:01 PM,8,2,5
4845,1/13/2015 3:14:20 PM,1/13/2015 3:14:20 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/13/2015,1/13/2015,3:14:20 PM,3:14:20 PM,0,3,2
497,12/12/2014 2:34:59 PM,12/12/2014 2:35:03 PM,603,LocationDetector,person_next_to_sink,12/12/2014,12/12/2014,2:34:59 PM,2:35:03 PM,4,50,5
405,12/12/2014 2:21:16 PM,12/12/2014 2:22:47 PM,603,LocationDetector,person_next_to_working_place,12/12/2014,12/12/2014,2:21:16 PM,2:22:47 PM,31,50,5
1542,1/6/2015 2:24:49 PM,1/6/2015 2:24:49 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/6/2015,1/6/2015,2:24:49 PM,2:24:49 PM,0,2,2
895,12/16/2014 12:47:40 PM,12/16/2014 12:47:45 PM,00:13:A2:00:40:79:66:7B-MD,PIRPresenceDetector,person_in_eatingarea,12/16/2014,12/16/2014,12:47:40 PM,12:47:45 PM,5,51,2
6246,1/13/2015 5:59:13 PM,1/13/2015 5:58:12 PM,602,LocationDetector,person_next_to_toilet,1/13/2015,1/13/2015,5:59:13 PM,5:58:12 PM,1,3,2
3827,1/13/2015 10:40:42 AM,1/13/2015 10:40:56 AM,00:13:A2:00:40:81:42:3F-MD,PIRPresenceDetector,person_in_bathroom,1/13/2015,1/13/2015,10:40:42 AM,10:40:56 AM,14,3,2
1669,1/6/2015 2:41:02 PM,1/6/2015 2:41:29 PM,603,LocationDetector,person_in_kitchen,1/6/2015,1/6/2015,2:41:02 PM,2:41:29 PM,27,2,2
1828,1/9/2015 5:50:14 AM,1/9/2015 5:50:22 AM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,5:50:14 AM,5:50:22 AM,8,2,5
1108,12/17/2014 2:43:27 PM,12/17/2014 2:43:35 PM,603,LocationDetector,person_next_to_sink,12/17/2014,12/17/2014,2:43:27 PM,2:43:35 PM,8,51,3
4417,1/13/2015 2:20:21 PM,1/13/2015 2:20:21 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/13/2015,1/13/2015,2:20:21 PM,2:20:21 PM,0,3,2
2850,1/9/2015 12:41:18 PM,1/9/2015 12:41:32 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,12:41:18 PM,12:41:32 PM,14,2,5
4210,1/13/2015 12:14:12 PM,1/13/2015 12:14:13 PM,SmartPhone,AudioSoundDetector,toilet_usage,1/13/2015,1/13/2015,12:14:12 PM,12:14:13 PM,1,3,2
5917,1/13/2015 5:10:59 PM,1/13/2015 5:10:15 PM,704,WaterFlowDetection_Bathroom,toilet_usage,1/13/2015,1/13/2015,5:10:59 PM,5:10:15 PM,44,3,2
3435,1/12/2015 9:46:22 PM,1/12/2015 9:46:25 PM,SmartPhone,AudioSoundDetector,tooth_brushing,1/12/2015,1/12/2015,9:46:22 PM,9:46:25 PM,3,3,1
1968,1/9/2015 10:18:36 AM,1/9/2015 10:18:48 AM,603,LocationDetector,person_next_to_working_place,1/9/2015,1/9/2015,10:18:36 AM,10:18:48 AM,12,2,5
4148,1/13/2015 11:03:03 AM,1/13/2015 11:03:03 AM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/13/2015,1/13/2015,11:03:03 AM,11:03:03 AM,0,3,2
6173,1/13/2015 5:50:09 PM,1/13/2015 5:52:46 PM,602,LocationDetector,person_next_to_toilet,1/13/2015,1/13/2015,5:50:09 PM,5:52:46 PM,37,3,2
3494,1/13/2015 10:18:14 AM,1/13/2015 10:18:52 AM,602,LocationDetector,person_next_to_shower,1/13/2015,1/13/2015,10:18:14 AM,10:18:52 AM,38,3,2
1105,12/17/2014 2:43:08 PM,12/17/2014 2:46:08 PM,603,LocationDetector,person_in_kitchen,12/17/2014,12/17/2014,2:43:08 PM,2:46:08 PM,0,51,3
3714,1/13/2015 10:27:17 AM,1/13/2015 10:27:29 AM,00:13:A2:00:40:81:42:3F-MD,PIRPresenceDetector,person_in_bathroom,1/13/2015,1/13/2015,10:27:17 AM,10:27:29 AM,12,3,2
5707,1/13/2015 3:54:52 PM,1/13/2015 3:54:56 PM,SmartPhone,AudioSoundDetector,mixer,1/13/2015,1/13/2015,3:54:52 PM,3:54:56 PM,4,3,2
1371,1/6/2015 12:23:53 PM,1/6/2015 12:24:04 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/6/2015,1/6/2015,12:23:53 PM,12:24:04 PM,11,2,2
2177,1/9/2015 11:04:30 AM,1/9/2015 11:04:43 AM,602,LocationDetector,person_next_to_sink,1/9/2015,1/9/2015,11:04:30 AM,11:04:43 AM,13,2,5
3470,1/13/2015 10:08:51 AM,1/13/2015 10:08:56 AM,SmartPhone,AudioSoundDetector,tooth_brushing,1/13/2015,1/13/2015,10:08:51 AM,10:08:56 AM,5,3,2
1876,1/9/2015 9:18:00 AM,1/9/2015 9:18:12 AM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/9/2015,1/9/2015,9:18:00 AM,9:18:12 AM,12,2,5
6155,1/13/2015 5:48:07 PM,1/13/2015 5:46:13 PM,602,LocationDetector,person_in_bathroom,1/13/2015,1/13/2015,5:48:07 PM,5:46:13 PM,54,3,2
357,12/12/2014 2:11:40 PM,12/12/2014 2:10:54 PM,702,WaterFlowDetection_Kitchen,sink_usage,12/12/2014,12/12/2014,2:11:40 PM,2:10:54 PM,46,50,5
5432,1/13/2015 3:43:01 PM,1/13/2015 3:43:05 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/13/2015,1/13/2015,3:43:01 PM,3:43:05 PM,4,3,2
1486,1/6/2015 12:35:59 PM,1/6/2015 12:36:08 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/6/2015,1/6/2015,12:35:59 PM,12:36:08 PM,9,2,2
5003,1/13/2015 3:22:44 PM,1/13/2015 3:22:52 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/13/2015,1/13/2015,3:22:44 PM,3:22:52 PM,8,3,2
3153,1/9/2015 1:38:27 PM,1/9/2015 1:38:35 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,1:38:27 PM,1:38:35 PM,8,2,5
3360,1/12/2015 7:57:09 AM,1/12/2015 7:57:13 AM,SmartPhone,AudioSoundDetector,basin_usage,1/12/2015,1/12/2015,7:57:09 AM,7:57:13 AM,4,3,1
3786,1/13/2015 10:37:55 AM,1/13/2015 10:37:59 AM,SmartPhone,AudioSoundDetector,tooth_brushing,1/13/2015,1/13/2015,10:37:55 AM,10:37:59 AM,4,3,2
378,12/12/2014 2:15:01 PM,12/12/2014 2:15:36 PM,603,LocationDetector,person_next_to_working_place,12/12/2014,12/12/2014,2:15:01 PM,2:15:36 PM,35,50,5
2700,1/9/2015 12:23:16 PM,1/9/2015 12:23:23 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/9/2015,1/9/2015,12:23:16 PM,12:23:23 PM,7,2,5
704,12/16/2014 11:46:36 AM,12/16/2014 11:46:40 AM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,12/16/2014,12/16/2014,11:46:36 AM,11:46:40 AM,4,51,2
488,12/12/2014 2:34:07 PM,12/12/2014 2:36:10 PM,603,LocationDetector,person_in_kitchen,12/12/2014,12/12/2014,2:34:07 PM,2:36:10 PM,3,50,5
983,12/16/2014 1:04:47 PM,12/16/2014 1:04:53 PM,603,LocationDetector,stove_on,12/16/2014,12/16/2014,1:04:47 PM,1:04:53 PM,6,51,2
1912,1/9/2015 9:22:00 AM,1/9/2015 9:22:11 AM,603,LocationDetector,person_in_kitchen,1/9/2015,1/9/2015,9:22:00 AM,9:22:11 AM,11,2,5
657,12/16/2014 11:26:29 AM,12/16/2014 11:26:32 AM,603,LocationDetector,person_in_kitchen,12/16/2014,12/16/2014,11:26:29 AM,11:26:32 AM,3,51,2
1137,12/17/2014 2:47:23 PM,12/17/2014 2:47:23 PM,00:13:A2:00:40:86:68:21-CONTACT1_TRIGGERED,DoorOpenDetector,eating_drinking_cupboard_open,12/17/2014,12/17/2014,2:47:23 PM,2:47:23 PM,0,51,3
935,12/16/2014 12:53:59 PM,12/16/2014 12:54:24 PM,603,LocationDetector,stove_on,12/16/2014,12/16/2014,12:53:59 PM,12:54:24 PM,25,51,2
1305,1/6/2015 12:15:52 PM,1/6/2015 12:16:04 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/6/2015,1/6/2015,12:15:52 PM,12:16:04 PM,12,2,2
959,12/16/2014 1:00:44 PM,12/16/2014 1:00:44 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,12/16/2014,12/16/2014,1:00:44 PM,1:00:44 PM,0,51,2
3559,1/13/2015 10:20:13 AM,1/13/2015 10:20:13 AM,00:13:A2:00:40:7E:7C:27-MD,PIRPresenceDetector,person_next_to_toilet,1/13/2015,1/13/2015,10:20:13 AM,10:20:13 AM,0,3,2
6238,1/13/2015 5:58:15 PM,1/13/2015 5:58:14 PM,SmartPhone,AudioSoundDetector,speaking,1/13/2015,1/13/2015,5:58:15 PM,5:58:14 PM,1,3,2
1078,12/17/2014 2:32:51 PM,12/17/2014 2:33:00 PM,603,LocationDetector,person_next_to_sink,12/17/2014,12/17/2014,2:32:51 PM,2:33:00 PM,9,51,3
1378,1/6/2015 12:24:24 PM,1/6/2015 12:24:36 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/6/2015,1/6/2015,12:24:24 PM,12:24:36 PM,12,2,2
1059,12/17/2014 2:30:31 PM,12/17/2014 2:30:31 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,12/17/2014,12/17/2014,2:30:31 PM,2:30:31 PM,0,51,3
5936,1/13/2015 5:14:12 PM,1/13/2015 5:14:23 PM,00:13:A2:00:40:7E:7C:27-MD,PIRPresenceDetector,person_next_to_toilet,1/13/2015,1/13/2015,5:14:12 PM,5:14:23 PM,11,3,2
976,12/16/2014 1:03:31 PM,12/16/2014 1:03:41 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,12/16/2014,12/16/2014,1:03:31 PM,1:03:41 PM,10,51,2
1848,1/9/2015 9:14:54 AM,1/9/2015 9:15:06 AM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/9/2015,1/9/2015,9:14:54 AM,9:15:06 AM,12,2,5
4454,1/13/2015 2:46:13 PM,1/13/2015 2:46:13 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/13/2015,1/13/2015,2:46:13 PM,2:46:13 PM,0,3,2
4816,1/13/2015 3:12:52 PM,1/13/2015 3:12:56 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/13/2015,1/13/2015,3:12:52 PM,3:12:56 PM,4,3,2
6219,1/13/2015 5:56:39 PM,1/13/2015 5:56:14 PM,704,WaterFlowDetection_Bathroom,toilet_usage,1/13/2015,1/13/2015,5:56:39 PM,5:56:14 PM,25,3,2
1856,1/9/2015 9:15:43 AM,1/9/2015 9:15:52 AM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,9:15:43 AM,9:15:52 AM,9,2,5
1095,12/17/2014 2:41:09 PM,12/17/2014 2:41:13 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,12/17/2014,12/17/2014,2:41:09 PM,2:41:13 PM,4,51,3
2953,1/9/2015 12:53:41 PM,1/9/2015 12:53:53 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,12:53:41 PM,12:53:53 PM,12,2,5
1512,1/6/2015 2:19:56 PM,1/6/2015 2:20:03 PM,603,LocationDetector,person_in_kitchen,1/6/2015,1/6/2015,2:19:56 PM,2:20:03 PM,7,2,2
3202,1/9/2015 1:54:49 PM,1/9/2015 1:54:49 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/9/2015,1/9/2015,1:54:49 PM,1:54:49 PM,0,2,5
1114,12/17/2014 2:43:48 PM,12/17/2014 2:43:55 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,12/17/2014,12/17/2014,2:43:48 PM,2:43:55 PM,7,51,3
2488,1/9/2015 11:56:16 AM,1/9/2015 11:56:28 AM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/9/2015,1/9/2015,11:56:16 AM,11:56:28 AM,12,2,5
318,12/12/2014 1:48:33 PM,12/12/2014 1:48:37 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,12/12/2014,12/12/2014,1:48:33 PM,1:48:37 PM,4,50,5
5326,1/13/2015 3:39:04 PM,1/13/2015 3:39:04 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/13/2015,1/13/2015,3:39:04 PM,3:39:04 PM,0,3,2
2874,1/9/2015 12:43:42 PM,1/9/2015 12:43:55 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,12:43:42 PM,12:43:55 PM,13,2,5
5148,1/13/2015 3:30:05 PM,1/13/2015 3:30:09 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/13/2015,1/13/2015,3:30:05 PM,3:30:09 PM,4,3,2
5375,1/13/2015 3:41:08 PM,1/13/2015 3:41:31 PM,SmartPhone,AudioSoundDetector,mixer,1/13/2015,1/13/2015,3:41:08 PM,3:41:31 PM,23,3,2
990,12/17/2014 2:20:23 PM,12/17/2014 2:20:35 PM,603,LocationDetector,person_next_to_sink,12/17/2014,12/17/2014,2:20:23 PM,2:20:35 PM,12,51,3
653,12/16/2014 11:25:57 AM,12/16/2014 11:26:08 AM,603,LocationDetector,person_in_kitchen,12/16/2014,12/16/2014,11:25:57 AM,11:26:08 AM,11,51,2
5836,1/13/2015 5:00:19 PM,1/13/2015 5:01:03 PM,603,LocationDetector,person_in_kitchen,1/13/2015,1/13/2015,5:00:19 PM,5:01:03 PM,44,3,2
642,12/12/2014 3:17:49 PM,12/12/2014 3:18:00 PM,00:13:A2:00:40:81:42:3F-MD,PIRPresenceDetector,person_in_bathroom,12/12/2014,12/12/2014,3:17:49 PM,3:18:00 PM,11,50,5
4394,1/13/2015 2:18:20 PM,1/13/2015 2:18:33 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/13/2015,1/13/2015,2:18:20 PM,2:18:33 PM,13,3,2
3301,1/9/2015 2:25:55 PM,1/9/2015 2:25:59 PM,603,LocationDetector,person_in_kitchen,1/9/2015,1/9/2015,2:25:55 PM,2:25:59 PM,4,2,5
1895,1/9/2015 9:19:47 AM,1/9/2015 9:19:58 AM,00:13:A2:00:40:79:66:7B-MD,PIRPresenceDetector,person_in_eatingarea,1/9/2015,1/9/2015,9:19:47 AM,9:19:58 AM,11,2,5
6093,1/13/2015 5:40:07 PM,1/13/2015 5:40:21 PM,00:13:A2:00:40:81:42:3F-MD,PIRPresenceDetector,person_in_bathroom,1/13/2015,1/13/2015,5:40:07 PM,5:40:21 PM,14,3,2
3302,1/9/2015 2:25:58 PM,1/9/2015 2:25:58 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/9/2015,1/9/2015,2:25:58 PM,2:25:58 PM,0,2,5
866,12/16/2014 12:44:14 PM,12/16/2014 12:44:20 PM,603,LocationDetector,person_in_kitchen,12/16/2014,12/16/2014,12:44:14 PM,12:44:20 PM,6,51,2
2038,1/9/2015 10:46:42 AM,1/9/2015 10:46:48 AM,SmartPhone,AudioSoundDetector,hair_dryer_usage,1/9/2015,1/9/2015,10:46:42 AM,10:46:48 AM,6,2,5
1145,12/17/2014 2:48:00 PM,12/17/2014 2:49:08 PM,603,LocationDetector,person_in_kitchen,12/17/2014,12/17/2014,2:48:00 PM,2:49:08 PM,8,51,3
1937,1/9/2015 10:13:15 AM,1/9/2015 10:13:15 AM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,10:13:15 AM,10:13:15 AM,0,2,5
5192,1/13/2015 3:31:56 PM,1/13/2015 3:32:06 PM,603,LocationDetector,person_next_to_sink,1/13/2015,1/13/2015,3:31:56 PM,3:32:06 PM,10,3,2
